"","blue","green","nir","pixelCount","red","sat","swir1","swir2","date","chl_a","clouds","landsat_id","pwater","COMID","lagoslakeid","lake_lat_decdeg","lake_lon_decdeg","lake_elevation_m","ws_zoneid","hu12_zoneid","Tmean8110Cat","ClayCat","SandCat","OmCat","PermCat","RckdepCat","BFICat","CatAreaSqKm","PctAg2006Slp10Cat","NPDESDensCat","HydrlCondCat","PctImp2006Cat","PctUrbLo2006Cat","PctUrbMd2006Cat","PctUrbHi2006Cat","PctDecid2006Cat","PctConif2006Cat","PctMxFst2006Cat","PctCrop2006Cat","PctWdWet2006Cat","PctHbWet2006Cat","KffactCat","NO3_2008Cat","RunoffCat","WtDepCat","WetIndexCat","geometry","daily_temp","weatherID","number","wind","site_id","mean_temp_14_day","mean_temp_7_day"
"390",319,339,106,65,149,8,54,44,2015-06-15,1.9,32.16,"LC08_L1TP_038029_20150615_20170226_01_T1",94,24465514,463478,44.40449,-111.51086,1922.1,463478,"hu12_83030",3,14,45,1,19,140,80.99051211,82,0,0,41.57122952,7,0,0,0,0,36,0,0,1,9,0.2,4,503,166,1232,"c(-111.3972222, 44.4197222)",17.25,"nldas_x107_y155",16601,1.665039063,"52168231",16.4536458333333,17.3017578125
"391",251,221,101,36,150,7,68,29,2006-09-18,5.4,7,"LE07_L1TP_038029_20060918_20160924_01_T1",94,4170940,317313,44.67932,-111.61488,2049.2,317313,"hu12_75424",2,20,37,1,6,114,78,4,0,0,0.31520971,NA,0,0,0,0,24,0,0,0,1,0.3,3,100,183,842,"c(-111.61251, 44.6836)",12.53125,"nldas_x107_y157",13409,2.758789063,"53811293",15.3921875,14.53125
"392",298,304,221,102,195,5,109,55,2006-08-09,3.3,1,"LT05_L1TP_038029_20060809_20160909_01_T1",94,4170940,317313,44.67932,-111.61488,2049.2,317313,"hu12_75424",2,20,37,1,6,114,78,4,0,0,0.31520971,NA,0,0,0,0,24,0,0,0,1,0.3,3,100,183,842,"c(-111.61251, 44.6836)",18.4609375,"nldas_x107_y157",13369,2.905273438,"53811293",19.3145833333333,18.7294921875
"393",251,220,101,72,117,7,26,29,2006-09-18,2.8,7,"LE07_L1TP_038029_20060918_20160924_01_T1",95,3056950,317773,44.71887,-111.59693,2011.5,317773,"hu12_75492",2,23,30,1,3,124,77.93637247,8,0,0,0.085061338,NA,0,0,0,1,78,0,0,0,0,0.3,3,294,182,372,"c(-111.59657, 44.71817)",12.296875,"nldas_x107_y157",13409,2.758789063,"52418718",15.3661458333333,14.392578125
"394",275,248,209,135,147,5,56,53,2006-08-09,1.1,1,"LT05_L1TP_038029_20060809_20160909_01_T1",95,3056950,317773,44.71887,-111.59693,2011.5,317773,"hu12_75492",2,23,30,1,3,124,77.93637247,8,0,0,0.085061338,NA,0,0,0,1,78,0,0,0,0,0.3,3,294,182,372,"c(-111.59657, 44.71817)",18.34375,"nldas_x107_y157",13369,2.905273438,"52418718",19.2588541666667,18.5927734375
"395",304,275,165,107,99,7,48,21,2006-07-16,1,1,"LE07_L1TP_038029_20060716_20160923_01_T1",96,3056924,317220,44.76458,-111.54832,2034.5,317220,"hu12_75492",3,23,31,1,4,118,78.6993285,10,0,0,0.102461003,8,0,0,0,1,51,0,0,0,0,0.3,3,298,182,874,"c(-111.54857, 44.77302)",20.7421875,"nldas_x107_y158",13345,0.017578125,"52418646",20.4317708333333,20.240234375
"396",269,211,161,78,93,7,47,20,2006-07-16,0.5,1,"LE07_L1TP_038029_20060716_20160923_01_T1",95,3056900,317774,44.81388,-111.57125,1896.2,317774,"hu12_75492",3,23,30,1,3,125,78.89613035,5,0,0,0.102461003,8,0,0,0,1,53,0,0,0,0,0.3,3,298,182,819,"c(-111.57091, 44.81475)",20.9921875,"nldas_x107_y158",13345,0.017578125,"52418448",20.6921875,20.4111328125
"397",296,354,124,127,153,5,28,17,1999-07-21,0.9,16,"LT05_L1TP_038030_19990721_20180619_01_T1",85,120052927,462861,43.15961,-111.05663,1714.2,462861,"hu12_68190",5,20,34,1,15,96,83.32922974,121,0.016364786,0,30.33849388,6,1,0,0,5,27,0,0,0,1,0.1,4,352,181,1330,"c(-111.0930556, 43.2013889)",20.078125,"nldas_x111_y145",10793,4.930664063,"cb5026a3-184c-4b5f-9354-1f4659d7c0c4",20.3552083333333,20.1484375
"398",345,376,249,45,218,8,125,98,2018-07-25,1,26.86,"LC08_L1TP_038030_20180725_20180731_01_T1",89,120052927,462861,43.15961,-111.05663,1714.2,462861,"hu12_68190",5,20,34,1,15,96,83.32922974,121,0.016364786,0,30.33849388,6,1,0,0,5,27,0,0,0,1,0.1,4,352,181,1330,"c(-111.209, 43.32866)",21.2890625,"nldas_x111_y145",17737,-0.587890625,"cb5026a3-184c-4b5f-9354-1f4659d7c0c4",21.2958333333333,21.1611328125
"399",362,417,351,124,293,5,179,123,2010-08-04,0.6,14,"LT05_L1TP_038030_20100804_20160901_01_T1",98,120052927,462861,43.15961,-111.05663,1714.2,462861,"hu12_68190",5,20,34,1,15,96,83.32922974,121,0.016364786,0,30.33849388,6,1,0,0,5,27,0,0,0,1,0.1,4,352,181,1330,"c(-111.2047222, 43.3294444)",21.296875,"nldas_x111_y145",14825,2.384765625,"cb5026a3-184c-4b5f-9354-1f4659d7c0c4",21.0984375,21.4580078125
"400",269,275,207,82,207,7,152,126,2014-07-22,0.9,1,"LE07_L1TP_038030_20140722_20160905_01_T1",98,120052927,462861,43.15961,-111.05663,1714.2,462861,"hu12_68190",5,20,34,1,15,96,83.32922974,121,0.016364786,0,30.33849388,6,1,0,0,5,27,0,0,0,1,0.1,4,352,181,1330,"c(-111.2047222, 43.3294444)",20.5390625,"nldas_x111_y145",16273,1.73828125,"cb5026a3-184c-4b5f-9354-1f4659d7c0c4",20.9630208333333,20.88671875
"401",312,333,211,124,214,8,162,135,2016-07-19,0.6,7.74,"LC08_L1TP_038030_20160719_20170221_01_T1",98,120052927,462861,43.15961,-111.05663,1714.2,462861,"hu12_68190",5,20,34,1,15,96,83.32922974,121,0.016364786,0,30.33849388,6,1,0,0,5,27,0,0,0,1,0.1,4,352,181,1330,"c(-111.2047222, 43.3294444)",20.3046875,"nldas_x111_y145",17001,3.977539063,"cb5026a3-184c-4b5f-9354-1f4659d7c0c4",20.0177083333333,20.0166015625
"402",372,480,233.3333333,124,318,8,177.6,150,2014-05-27,6.9,7.55,"LC08_L1TP_038030_20140527_20170307_01_T1",98,120052927,462861,43.15961,-111.05663,1714.2,462861,"hu12_68190",5,20,34,1,15,96,83.32922974,121,0.016364786,0,30.33849388,6,1,0,0,5,27,0,0,0,1,0.1,4,352,181,1330,"c(-111.2047222, 43.3294444)",14.453125,"nldas_x111_y145",16217,3.612304688,"cb5026a3-184c-4b5f-9354-1f4659d7c0c4",12.0802083333333,13.2568359375
"403",288,354,256,53,217,5,160,123,1999-07-21,1.5,16,"LT05_L1TP_038030_19990721_20180619_01_T1",94,24457189,463867,43.69971,-111.90096,1480.3,463867,"hu12_82618",6,11,47,1,22,152,70.01302932,0,0,0,364.6298218,0,6,0,0,0,0,0,35,7,0,0.3,2,503,155,994,"c(-111.7369444, 43.5416667)",22.640625,"nldas_x104_y149",10793,3.208984375,"61456521",22.0135416666667,21.630859375
"404",800,908,762,13,722,5,612,537,2003-07-16,2.5,42,"LT05_L1TP_038030_20030716_20160915_01_T1",94,24457189,463867,43.69971,-111.90096,1480.3,463867,"hu12_82618",6,11,47,1,22,152,70.01302932,0,0,0,364.6298218,0,6,0,0,0,0,0,35,7,0,0.3,2,503,155,994,"c(-111.7369444, 43.5416667)",22.9609375,"nldas_x104_y149",12249,2.62109375,"61456521",22.2333333333333,22.7060546875
"405",288,318,221,53,220,5,135,122,2005-07-21,1.7,0,"LT05_L1TP_038030_20050721_20160912_01_T1",94,24457189,463867,43.69971,-111.90096,1480.3,463867,"hu12_82618",6,11,47,1,22,152,70.01302932,0,0,0,364.6298218,0,6,0,0,0,0,0,35,7,0,0.3,2,503,155,994,"c(-111.7369444, 43.5416667)",24.015625,"nldas_x104_y149",12985,-0.96484375,"61456521",23.1776041666667,23.3154296875
"406",300,387,320.588674,79,302,5,144,118.7880734,2007-07-27,136.656,30,"LT05_L1TP_038030_20070727_20160907_01_T1",94,23146179,463110,44.02317,-111.60398,1537.9,NA,"hu12_82621",6,12,50,1,16,108,75.77703642,6,0,0,2.492007971,0,0,0,0,0,0,0,0,1,0,0.3,2,539,160,637,"c(-111.603733348, 44.023613233)",NA,NA,NA,NA,NA,NA,NA
"407",459,515,197,142,257,5,43,59,2004-07-25,0.857,0,"LT05_L1TP_039026_20040725_20160913_01_T1",97,12642095,319014,48.34806,-111.20872,922.2,319014,"hu12_76041",7,35,19,1,1,110,59.08660627,234,0.207642793,0,0.078972053,6,0,0,0,0,0,0,18,0,0,0.2,2,38,182,1068,"c(-111.2126, 48.3465)",23.0390625,"nldas_x109_y186",12624,0.69140625,"144846718",21.5510416666667,22.595703125
"408",232,248,252,3,163,7,121,94,2006-08-08,2.2,13,"LE07_L1TP_039028_20060808_20160923_01_T1",80,238360,317744,45.58131,-112.10086,2642.2,317744,"hu12_83054",-1,18,44,1,5,138,76,1,0,0,1.952159047,NA,0,0,0,0,18,0,0,0,0,0.2,5,123,183,212,"c(-112.10113, 45.58129)",NA,NA,NA,NA,NA,NA,NA
"409",206,282,214,18,139,7,103.5,95,2006-08-08,1.4,13,"LE07_L1TP_039028_20060808_20160923_01_T1",92.5,238354,317496,45.58241,-112.11694,2596.7,317496,"hu12_83054",-1,18,44,1,5,138,76,2,0,0,1.952159047,NA,0,0,0,0,36,0,0,0,0,0.2,5,120,183,573,"c(-112.11618, 45.58253)",NA,NA,NA,NA,NA,NA,NA
"410",323,483,229,90,359,5,104,66,2005-09-14,3.6,30,"LT05_L1TP_039028_20050914_20160912_01_T1",86,4313476,317651,45.991,-112.35189,1859,317651,"hu12_83060",4,11,61,0,16,95,77.60134285,4,0,0,0.008309,8,0,0,0,0,66,0,0,0,1,0.2,3,139,183,850,"c(-112.3536, 45.9909)",14.5859375,"nldas_x101_y167",13040,0.661132813,"54199423",15.6078125,15.283203125
"411",530,656,422,139,638,7,221,160,2009-05-28,23,2,"LE07_L1TP_039028_20090528_20160917_01_T1",97,3022168,319013,46.69612,-111.93196,1113.1,319013,"hu12_75681",8,17,37,1,15,150,65.06144268,34,0.031522539,0,81.70840253,7,4,1,0,0,0,0,20,2,2,0.3,1,105,138,1372,"c(-111.92861, 46.69678)",16.4296875,"nldas_x104_y173",14392,0.647460938,"63168048",13.7729166666667,14.7509765625
"412",534,702,684.3491236,139,513,7,76,55,2009-09-01,6.1,18,"LE07_L1TP_039028_20090901_20160916_01_T1",97,3022168,319013,46.69612,-111.93196,1113.1,319013,"hu12_75681",8,17,37,1,15,150,65.06144268,34,0.031522539,0,81.70840253,7,4,1,0,0,0,0,20,2,2,0.3,1,105,138,1372,"c(-111.92861, 46.69678)",19.4375,"nldas_x104_y173",14488,1.7578125,"63168048",19.4072916666667,19.677734375
"413",501,624,456,82,557,7,356,298,2009-05-28,20,2,"LE07_L1TP_039028_20090528_20160917_01_T1",96,3022162,318602,46.67741,-111.81602,1271,318602,"hu12_75688",7,21,34,1,5,110,66.07955496,53,0.001706456,0.018960617,5.713996526,7,1,0,0,0,15,0,1,0,0,0.2,1,105,183,925,"c(-111.87737, 46.71839)",16.1953125,"nldas_x105_y173",14392,0.512695313,"63168212",13.1640625,14.1640625
"414",172,248,184,65,162,5,63,54,2000-06-28,4.3,10,"LT05_L1TP_039029_20000628_20160918_01_T1",94,24465514,463478,44.40449,-111.51086,1922.1,463478,"hu12_83030",3,14,45,1,19,140,80.99051211,82,0,0,41.57122952,7,0,0,0,0,36,0,0,1,9,0.2,4,503,166,1232,"c(-111.3972222, 44.4197222)",18.3515625,"nldas_x107_y155",11136,-0.84765625,"52168231",17.5416666666667,18.1689453125
"415",351,492,317,65,361,5,201,185,2004-06-23,11.5,7,"LT05_L1TP_039029_20040623_20160914_01_T1",94,24465514,463478,44.40449,-111.51086,1922.1,463478,"hu12_83030",3,14,45,1,19,140,80.99051211,82,0,0,41.57122952,7,0,0,0,0,36,0,0,1,9,0.2,4,503,166,1232,"c(-111.3972222, 44.4197222)",17.9375,"nldas_x107_y155",12592,0.510742188,"52168231",16.759375,16.6875
"416",578,764,610,65,640,5,517,409,2011-06-27,12,5,"LT05_L1TP_039029_20110627_20160831_01_T1",94,24465514,463478,44.40449,-111.51086,1922.1,463478,"hu12_83030",3,14,45,1,19,140,80.99051211,82,0,0,41.57122952,7,0,0,0,0,36,0,0,1,9,0.2,4,503,166,1232,"c(-111.3972222, 44.4197222)",15.3828125,"nldas_x107_y155",15152,1.627929688,"52168231",14.4375,15.0576171875
"417",149,254.7679709,78.04503393,65,102,8,57.62424242,53.68227135,2016-07-26,6.8,30.64,"LC08_L1TP_039029_20160726_20170221_01_T1",94,24465514,463478,44.40449,-111.51086,1922.1,463478,"hu12_83030",3,14,45,1,19,140,80.99051211,82,0,0,41.57122952,7,0,0,0,0,36,0,0,1,9,0.2,4,503,166,1232,"c(-111.3972222, 44.4197222)",21.234375,"nldas_x107_y155",17008,-0.395507813,"52168231",19.6447916666667,20.5126953125
"418",502,566,448,65,477,7,377,320,2017-06-19,3.3,9,"LE07_L1TP_039029_20170619_20170715_01_T1",94,24465514,463478,44.40449,-111.51086,1922.1,463478,"hu12_83030",3,14,45,1,19,140,80.99051211,82,0,0,41.57122952,7,0,0,0,0,36,0,0,1,9,0.2,4,503,166,1232,"c(-111.3972222, 44.4197222)",16.484375,"nldas_x107_y155",17336,1.091796875,"52168231",15.1875,15.171875
"419",367,452,304,0,394,7,218,165,2007-07-26,6.896,54,"LE07_L1TP_039029_20070726_20160921_01_T1",97,24465428,463942,44.64151,-111.40362,1974,463942,"hu12_80006",2,11,54,0,27,150,80.98199556,43,0,0,194.5583047,7,0,0,0,0,7,0,0,1,9,0.2,3,503,183,1470,"c(-111.396361794, 44.6420992464)",20.2890625,"nldas_x108_y157",13720,-2.33984375,"52167865",20.6942708333333,20.59375
"420",520,536,636,26,461,7,481,351,2006-08-08,1.1,18,"LE07_L1TP_039029_20060808_20160924_01_T1",96,3056924,317220,44.76458,-111.54832,2034.5,317220,"hu12_75492",3,23,31,1,4,118,78.6993285,10,0,0,0.102461003,8,0,0,0,1,51,0,0,0,0,0.3,3,298,182,874,"c(-111.54857, 44.77302)",19.4453125,"nldas_x107_y158",13368,4.477539063,"52418646",19.8671875,19.1806640625
"421",374.3966119,385,317,107,273,5,177,153,2006-07-15,1,0,"LT05_L1TP_039029_20060715_20160911_01_T1",96,3056924,317220,44.76458,-111.54832,2034.5,317220,"hu12_75492",3,23,31,1,4,118,78.6993285,10,0,0,0.102461003,8,0,0,0,1,51,0,0,0,0,0.3,3,298,182,874,"c(-111.54857, 44.77302)",20.4140625,"nldas_x107_y158",13344,1.787109375,"52418646",20.3708333333333,20.2109375
"422",448,458.8592715,453,95,389,5,318,253,2006-07-15,0.5,0,"LT05_L1TP_039029_20060715_20160911_01_T1",95,3056900,317774,44.81388,-111.57125,1896.2,317774,"hu12_75492",3,23,30,1,3,125,78.89613035,5,0,0,0.102461003,8,0,0,0,1,53,0,0,0,0,0.3,3,298,182,819,"c(-111.57091, 44.81475)",20.6171875,"nldas_x107_y158",13344,1.787109375,"52418448",20.640625,20.4091796875
"423",253,267,133,35,177,7,50,22,2015-06-30,1.8,30,"LE07_L1TP_039029_20150630_20160904_01_T1",93,4167440,317383,44.95936,-112.86197,1690.5,317383,"hu12_68372",5,18,40,1,7,139,76.03159596,82,0.02418619,0,33.42326898,5,1,0,0,0,2,0,0,0,8,0.2,1,100,181,1001,"c(-112.862181, 44.96021)",21.421875,"nldas_x97_y159",16616,-0.225585938,"53809643",18.9442708333333,20.01953125
"424",520,711,115,141,547,8,54,45,2015-08-09,3.8,9.36,"LC08_L1TP_039029_20150809_20170226_01_T1",93,4167440,317383,44.95936,-112.86197,1690.5,317383,"hu12_68372",5,18,40,1,7,139,76.03159596,82,0.02418619,0,33.42326898,5,1,0,0,0,2,0,0,0,8,0.2,1,100,181,1001,"c(-112.862181, 44.96021)",19.6953125,"nldas_x97_y159",16656,2.502929688,"53809643",19.9239583333333,20.1962890625
"425",280,303,155,118,208,7,79,54,2015-06-30,2.2,30,"LE07_L1TP_039029_20150630_20160904_01_T1",86,4167440,317383,44.95936,-112.86197,1690.5,317383,"hu12_68372",5,18,40,1,7,139,76.03159596,82,0.02418619,0,33.42326898,5,1,0,0,0,2,0,0,0,8,0.2,1,100,181,1001,"c(-112.901109, 44.978715)",21.421875,"nldas_x97_y159",16616,-0.225585938,"53809643",18.9442708333333,20.01953125
"426",475,632,129,118,502,8,60,49,2015-08-09,11,9.36,"LC08_L1TP_039029_20150809_20170226_01_T1",86,4167440,317383,44.95936,-112.86197,1690.5,317383,"hu12_68372",5,18,40,1,7,139,76.03159596,82,0.02418619,0,33.42326898,5,1,0,0,0,2,0,0,0,8,0.2,1,100,181,1001,"c(-112.901109, 44.978715)",19.6953125,"nldas_x97_y159",16656,2.502929688,"53809643",19.9239583333333,20.1962890625
"427",283,270,135,24,155,7,51,22,2015-06-30,2.7,30,"LE07_L1TP_039029_20150630_20160904_01_T1",96,4167440,317383,44.95936,-112.86197,1690.5,317383,"hu12_68372",5,18,40,1,7,139,76.03159596,82,0.02418619,0,33.42326898,5,1,0,0,0,2,0,0,0,8,0.2,1,100,181,1001,"c(-112.864943, 44.979717)",21.421875,"nldas_x97_y159",16616,-0.225585938,"53809643",18.9442708333333,20.01953125
"428",414,555,93,108,330,8,60,51,2015-08-09,6.2,9.36,"LC08_L1TP_039029_20150809_20170226_01_T1",96,4167440,317383,44.95936,-112.86197,1690.5,317383,"hu12_68372",5,18,40,1,7,139,76.03159596,82,0.02418619,0,33.42326898,5,1,0,0,0,2,0,0,0,8,0.2,1,100,181,1001,"c(-112.864943, 44.979717)",19.6953125,"nldas_x97_y159",16656,2.502929688,"53809643",19.9239583333333,20.1962890625
"429",285,257,139,91,189.4588778,7,52,57,2005-07-20,2,3,"LE07_L1TP_039029_20050720_20160924_01_T1",95,4167440,317383,44.95936,-112.86197,1690.5,317383,"hu12_68372",5,18,40,1,7,139,76.03159596,82,0.02418619,0,33.42326898,5,1,0,0,0,2,0,0,0,8,0.2,1,100,181,1001,"c(-112.8723, 44.98399)",19.984375,"nldas_x97_y159",12984,1.920898438,"53809643",19.2505208333333,19.8447265625
"430",340.6629427,360.1047651,155,119,228,5,49,67,2005-09-14,1.7,1,"LT05_L1TP_039029_20050914_20160912_01_T1",95,4167440,317383,44.95936,-112.86197,1690.5,317383,"hu12_68372",5,18,40,1,7,139,76.03159596,82,0.02418619,0,33.42326898,5,1,0,0,0,2,0,0,0,8,0.2,1,100,181,1001,"c(-112.8723, 44.98399)",16.0859375,"nldas_x97_y159",13040,1.044921875,"53809643",16.6848958333333,16.52734375
"431",375,354.121781,252,119,238.0193863,5,58,78,2005-06-26,1,47,"LT05_L1TP_039029_20050626_20160912_01_T1",95,4167440,317383,44.95936,-112.86197,1690.5,317383,"hu12_68372",5,18,40,1,7,139,76.03159596,82,0.02418619,0,33.42326898,5,1,0,0,0,2,0,0,0,8,0.2,1,100,181,1001,"c(-112.8723, 44.98399)",17.828125,"nldas_x97_y159",12960,1.067382813,"53809643",15.1197916666667,16.37109375
"432",312,301,173,4,183,7,52,57,2015-06-30,1.7,30,"LE07_L1TP_039029_20150630_20160904_01_T1",95,4167440,317383,44.95936,-112.86197,1690.5,317383,"hu12_68372",5,18,40,1,7,139,76.03159596,82,0.02418619,0,33.42326898,5,1,0,0,0,2,0,0,0,8,0.2,1,100,181,1001,"c(-112.870863, 44.98902)",21.421875,"nldas_x97_y159",16616,-0.225585938,"53809643",18.9442708333333,20.01953125
"433",385,512.2857677,84.63636364,112,290.4663923,8,61.5167711,54.01634135,2015-08-09,5.5,9.36,"LC08_L1TP_039029_20150809_20170226_01_T1",95,4167440,317383,44.95936,-112.86197,1690.5,317383,"hu12_68372",5,18,40,1,7,139,76.03159596,82,0.02418619,0,33.42326898,5,1,0,0,0,2,0,0,0,8,0.2,1,100,181,1001,"c(-112.870863, 44.98902)",19.6953125,"nldas_x97_y159",16656,2.502929688,"53809643",19.9239583333333,20.1962890625
"434",336,328,208,90,208,7,118,91,2015-06-30,1.9,30,"LE07_L1TP_039029_20150630_20160904_01_T1",94,4167440,317383,44.95936,-112.86197,1690.5,317383,"hu12_68372",5,18,40,1,7,139,76.03159596,82,0.02418619,0,33.42326898,5,1,0,0,0,2,0,0,0,8,0.2,1,100,181,1001,"c(-112.861139, 44.998926)",21.421875,"nldas_x97_y159",16616,-0.225585938,"53809643",18.9442708333333,20.01953125
"435",367,500.4830792,88.89869989,116,277.0144972,8,60.95941176,53.7476158,2015-08-09,2.8,9.36,"LC08_L1TP_039029_20150809_20170226_01_T1",94,4167440,317383,44.95936,-112.86197,1690.5,317383,"hu12_68372",5,18,40,1,7,139,76.03159596,82,0.02418619,0,33.42326898,5,1,0,0,0,2,0,0,0,8,0.2,1,100,181,1001,"c(-112.861139, 44.998926)",19.6953125,"nldas_x97_y159",16656,2.502929688,"53809643",19.9239583333333,20.1962890625
"436",446,571,182,138,352,7,76,53,2018-07-24,8.2,5,"LE07_L1TP_039030_20180724_20180819_01_T1",98,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4564, 42.66665)",NA,NA,NA,NA,NA,NA,NA
"437",927,980,1084,11,882,7,907,703,2001-07-09,4.7,70,"LE07_L1TP_039030_20010709_20161001_01_T1",71,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4833333, 42.6708333)",NA,NA,NA,NA,NA,NA,NA
"438",450,482,515,0,404,7,351,193,2003-07-15,2.7,8,"LE07_L1TP_039030_20030715_20160927_01_T1",71,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4833333, 42.6708333)",NA,NA,NA,NA,NA,NA,NA
"439",927,980,1084,11,882,7,907,703,2001-07-09,4.7,70,"LE07_L1TP_039030_20010709_20161001_01_T1",71,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4833333, 42.6708333)",NA,NA,NA,NA,NA,NA,NA
"440",450,482,515,0,404,7,351,193,2003-07-15,3.1,8,"LE07_L1TP_039030_20030715_20160927_01_T1",71,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4833333, 42.6708333)",NA,NA,NA,NA,NA,NA,NA
"441",455,644,442,11,518,7,498,268,2010-08-03,11.9,2,"LE07_L1TP_039030_20100803_20160915_01_T1",71,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4833333, 42.6708333)",NA,NA,NA,NA,NA,NA,NA
"442",524,681,311,7,449,8,278,221,2013-08-19,20,1.74,"LC08_L1TP_039030_20130819_20170309_01_T1",71,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4833333, 42.6708333)",NA,NA,NA,NA,NA,NA,NA
"443",475,737,394,11,525,8,351,317,2014-07-21,44.6,13.72,"LC08_L1TP_039030_20140721_20170304_01_T1",71,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4833333, 42.6708333)",NA,NA,NA,NA,NA,NA,NA
"444",373,579,389,7,389,7,241,188,2016-07-18,11.8,0,"LE07_L1TP_039030_20160718_20160831_01_T1",71,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4833333, 42.6708333)",NA,NA,NA,NA,NA,NA,NA
"445",412,559,289,11,397,8,332,263,2018-05-29,6.2,26.11,"LC08_L1TP_039030_20180529_20180605_01_T1",71,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4833333, 42.6708333)",NA,NA,NA,NA,NA,NA,NA
"446",427,646,275,11,470,8,260,225,2015-08-25,22.4,4.74,"LC08_L1TP_039030_20150825_20170225_01_T1",71,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4833333, 42.6708333)",NA,NA,NA,NA,NA,NA,NA
"447",421,558,315,1,433,8,255,256,2017-06-27,14.8,23.83,"LC08_L1TP_039030_20170627_20170714_01_T1",71,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4833333, 42.6708333)",NA,NA,NA,NA,NA,NA,NA
"448",455,663,367,11,477,8,306,255,2017-07-13,35.3,0.07,"LC08_L1TP_039030_20170713_20170726_01_T1",71,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4833333, 42.6708333)",NA,NA,NA,NA,NA,NA,NA
"449",525,717,519,11,563,7,421,265,2018-07-24,14.8,5,"LE07_L1TP_039030_20180724_20180819_01_T1",71,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4833333, 42.6708333)",NA,NA,NA,NA,NA,NA,NA
"450",376,417,346,7,331,5,377,281,2004-06-23,5.1,0,"LT05_L1TP_039030_20040623_20160915_01_T1",71,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4833333, 42.6708333)",NA,NA,NA,NA,NA,NA,NA
"451",325,441,322,7,313,7,316,265,2005-07-20,5.7,0,"LE07_L1TP_039030_20050720_20160924_01_T1",71,23171013,463537,42.68668,-113.41361,1279.6,463537,"hu12_55488",8,16,36,1,7,88,80.94663493,604,0.01445804,0,2.168583223,7,0,0,0,0,0,0,5,0,0,0.2,1,46,183,999,"c(-113.4833333, 42.6708333)",NA,NA,NA,NA,NA,NA,NA
